openalex_id,authfull,field,field_type,scopus_pubs,scopus_citations,scopus_h_index,elsevier_pct,nc,h,hm,ncs,ncsf,ncsfl,n_works,rank_global,rank_in_field,sm-subfield-1,sample_stratum,c_score_openalex,rank_openalex
https://openalex.org/A5109102630,"Rousseau, Gérard",Organic Chemistry,journal_heavy,,,,32.95454545454545,1604,25,15,186,394,1435,88,223430.0,3878.0,Organic Chemistry,anomaly,3.469043795218324,491.0
https://openalex.org/A5002832775,"Garrioch, David",History,book_heavy,31.0,588.0,9.0,0.0,902,15,15,679,763,898,131,516998.0,359.0,History,bottom_quartile,3.4608635721000844,492.0
https://openalex.org/A5001590304,"Lopatovska, Irene V.",Information & Library Sciences,mixed,,,,4.166666666666666,1427,17,13,198,1270,1338,72,412913.0,294.0,Information & Library Sciences,bottom_quartile,3.4599283751453207,493.0
https://openalex.org/A5063370103,"Davin, Anna",History,book_heavy,,,,0.0,1272,10,10,1206,1207,1228,36,545088.0,401.0,History,anomaly,3.45264179861367,494.0
https://openalex.org/A5063577710,"Armstrong, Philip",Literary Studies,book_heavy,,,,2.9629629629629632,4479,37,17,5,1208,1579,135,698233.0,325.0,Literary Studies,bottom_quartile,3.4495322467956524,495.0
https://openalex.org/A5007970336,"Flood, Finbarr Barry","Art Practice, History & Theory",book_heavy,35.0,443.0,12.0,0.0,960,12,11,920,949,950,127,521696.0,9.0,"Art Practice, History & Theory",top_quartile,3.413887376590927,496.0
https://openalex.org/A5008982777,"Althaus-Reid, Marcella María",Religions & Theology,book_heavy,30.0,462.0,10.0,0.0,964,12,12,811,852,854,86,578536.0,238.0,Religions & Theology,bottom_quartile,3.401893673093776,497.0
https://openalex.org/A5008982777,"Althaus-Reid, Marcella María",Religions & Theology,book_heavy,30.0,462.0,10.0,0.0,964,12,12,811,852,854,86,578536.0,238.0,Religions & Theology,anomaly,3.401893673093776,497.0
https://openalex.org/A5061794826,"Kramnick, Jonathan Brody",Literary Studies,book_heavy,21.0,302.0,10.0,0.0,787,13,13,722,787,787,44,740151.0,355.0,Literary Studies,bottom_quartile,3.3913452404610287,499.0
https://openalex.org/A5068949251,"Klein, Cecelia F.","Art Practice, History & Theory",book_heavy,14.0,196.0,8.0,2.0408163265306123,910,15,13,398,781,781,49,1092895.0,43.0,"Art Practice, History & Theory",bottom_quartile,3.3745826816184277,500.0
https://openalex.org/A5019242927,"Siegert, Bernhard",Literary Studies,book_heavy,21.0,421.0,7.0,0.0,796,15,13,482,691,730,130,718329.0,338.0,Literary Studies,bottom_quartile,3.36435117653272,501.0
https://openalex.org/A5050593291,"Bauer, Ralph",Literary Studies,book_heavy,,,,0.0,763,13,12,640,759,760,132,795283.0,407.0,Literary Studies,anomaly,3.3556300660513894,502.0
https://openalex.org/A5060988507,"Ebrahimi, Bashir Mahdi",Electrical & Electronic Engineering,journal_heavy,,,,5.970149253731343,2931,27,19,2,1434,1928,67,514525.0,2057.0,Electrical & Electronic Engineering,bottom_quartile,3.3457809194929737,503.0
https://openalex.org/A5111891171,"Schwarz, Leonard D.",History,book_heavy,,,,0.0,1109,13,10,476,557,667,92,,,,,3.285794242230238,504.0
https://openalex.org/A5074068111,"Edele, Mark",History,book_heavy,,,,0.0,673,13,11,535,580,632,188,514943.0,356.0,History,bottom_quartile,3.272562893993302,505.0
https://openalex.org/A5047889719,"Jantzen, Grace M.",Religions & Theology,book_heavy,42.0,362.0,11.0,0.0,750,10,10,688,731,750,152,586262.0,245.0,Religions & Theology,anomaly,3.27252869829095,506.0
https://openalex.org/A5109979872,"Kirby, Gordon W.",Organic Chemistry,journal_heavy,171.0,2053.0,23.0,10.344827586206897,1527,22,13,23,868,955,87,228610.0,3975.0,Organic Chemistry,anomaly,3.260616624592594,507.0
https://openalex.org/A5005725351,"Pivovarov, Alexei A.",Nuclear & Particle Physics,journal_heavy,,,,18.367346938775512,1570,20,11,177,187,930,98,170201.0,3020.0,Nuclear & Particle Physics,bottom_quartile,3.2568356537035816,508.0
https://openalex.org/A5007065678,"Scholz, Trebor","Art Practice, History & Theory",book_heavy,,,,0.0,1280,7,5,1190,1204,1204,27,1134242.0,49.0,"Art Practice, History & Theory",anomaly,3.2555077701466715,509.0
https://openalex.org/A5009651193,"Bryan-Wilson, Julia","Art Practice, History & Theory",book_heavy,42.0,174.0,8.0,0.0,672,12,11,530,561,589,59,1196368.0,55.0,"Art Practice, History & Theory",bottom_quartile,3.248200029957074,510.0
https://openalex.org/A5010355751,"Ross, Karen",Communication & Media Studies,mixed,65.0,1531.0,21.0,2.564102564102564,3149,26,10,39,451,576,158,171885.0,328.0,Communication & Media Studies,anomaly,3.2470134916589832,511.0
https://openalex.org/A5077984581,"Kang, Jerry",Law,mixed,,,,0.0,1111,16,11,157,468,773,70,281043.0,323.0,Law,bottom_quartile,3.240081310292244,512.0
https://openalex.org/A5111566710,"Jenkins, Richard",Sociology,mixed,56.0,2188.0,18.0,4.301075268817205,5630,27,9,8,518,971,93,114355.0,290.0,Sociology,anomaly,3.202667254293543,513.0
https://openalex.org/A5029619835,"Rubenstein, Jeffrey L.",Religions & Theology,book_heavy,19.0,452.0,9.0,0.0,749,13,11,332,367,540,48,578712.0,239.0,Religions & Theology,anomaly,3.185229705944501,514.0
https://openalex.org/A5041214412,"Wadiwel, Dinesh Joseph",Literary Studies,book_heavy,,,,1.36986301369863,619,13,9,477,478,537,73,703169.0,328.0,Literary Studies,bottom_quartile,3.184990007423453,515.0
https://openalex.org/A5001161747,"Shagan, Ethan Howard",History,book_heavy,,,,0.0,546,10,10,523,523,540,110,538649.0,388.0,History,anomaly,3.164439138456259,516.0
https://openalex.org/A5008827084,"Stockwell, A. J.",History,book_heavy,40.0,364.0,12.0,11.594202898550725,3498,22,10,39,108,577,69,544287.0,400.0,History,anomaly,3.0998766589091082,517.0
https://openalex.org/A5109892627,"Dotsenko, Vladimir S.",Nuclear & Particle Physics,journal_heavy,,,,55.55555555555556,611,9,6,160,299,570,27,190029.0,3409.0,Nuclear & Particle Physics,anomaly,2.905466664994056,518.0
https://openalex.org/A5057377533,"Roxburgh, David J.","Art Practice, History & Theory",book_heavy,,,,0.0,347,7,7,195,208,338,98,1112087.0,47.0,"Art Practice, History & Theory",anomaly,2.7858524029433114,519.0
https://openalex.org/A5060325047,"Baldwin, Peter C.",History,book_heavy,23.0,430.0,10.0,0.0,186,7,7,113,113,186,67,556278.0,416.0,History,anomaly,2.5818368605482203,520.0
https://openalex.org/A5045443809,"Turner, Claire Louise Susan",Genetics & Heredity,journal_heavy,93.0,6225.0,39.0,24.390243902439025,1841,21,6,0,199,199,41,133132.0,664.0,Genetics & Heredity,bottom_quartile,2.5689610078235825,521.0
https://openalex.org/A5045404608,"Rodríguez, Luís Felipe",Astronomy & Astrophysics,journal_heavy,,,,23.07692307692308,812,16,8,0,210,372,79,85067.0,1390.0,Astronomy & Astrophysics,bottom_quartile,2.561354386812582,522.0
https://openalex.org/A5108632129,"Hoppe, Walther",Organic Chemistry,journal_heavy,,,,4.0,559,8,6,34,34,559,25,239532.0,4166.0,Organic Chemistry,anomaly,2.549273847714354,523.0
https://openalex.org/A5007663848,"Phillips, Anne L.",Political Science & Public Administration,mixed,40.0,1884.0,18.0,0.0,319,1,1,319,319,319,3,130558.0,535.0,Political Science & Public Administration,anomaly,2.281213012631327,524.0
https://openalex.org/A5039914226,"Frend, William H.C.",History,book_heavy,46.0,379.0,12.0,0.0,111,2,2,111,111,111,3,556063.0,415.0,History,anomaly,2.086348609997383,525.0
https://openalex.org/A5039914226,"Frend, William H.C.",History,book_heavy,46.0,379.0,12.0,0.0,111,2,2,111,111,111,3,556063.0,415.0,History,bottom_quartile,2.086348609997383,525.0
https://openalex.org/A5078156473,"Herring, Scott",Literary Studies,book_heavy,,,,14.285714285714285,639,9,4,9,15,23,14,791365.0,405.0,Literary Studies,anomaly,2.061982956219325,527.0
https://openalex.org/A5107333618,"Owen, Andrew",Microbiology,journal_heavy,317.0,8877.0,48.0,1.5151515151515151,186,8,3,3,51,58,63,172387.0,4109.0,Microbiology,bottom_quartile,1.9852031865732331,528.0
https://openalex.org/A5111556182,"Erlich, Henry A.",Immunology,journal_heavy,467.0,51721.0,95.0,50.0,1086,8,6,0,0,397,8,10416.0,381.0,Immunology,top_quartile,1.9427051890037945,529.0
https://openalex.org/A5111660117,"HájícĚk, Peter",Nuclear & Particle Physics,journal_heavy,90.0,1185.0,19.0,0.0,73,3,3,23,23,73,4,197391.0,3550.0,Nuclear & Particle Physics,anomaly,1.8616817657528628,530.0
https://openalex.org/A5109115053,"Stone, Michael Edward",Religions & Theology,book_heavy,79.0,499.0,12.0,6.25,75,2,2,1,42,42,16,498268.0,181.0,Religions & Theology,bottom_quartile,1.5250612419901068,531.0
https://openalex.org/A5048337559,"van Manen, Max J.",Education,mixed,,,,0.0,26,1,1,26,26,26,1,60826.0,291.0,Education,top_quartile,1.4265388328028152,532.0
https://openalex.org/A5108694152,"Mathur, Saloni","Art Practice, History & Theory",book_heavy,,,,20.0,126,4,3,0,0,64,6,1102535.0,45.0,"Art Practice, History & Theory",anomaly,1.373691626990217,533.0
https://openalex.org/A5036472300,"Graburn, Nelson H.H.",Anthropology,book_heavy,,,,100.0,11,1,1,11,11,11,1,142954.0,195.0,Anthropology,anomaly,1.1462211114098486,534.0
https://openalex.org/A5059162545,"Bousser, Marchie Germaine",Neurology & Neurosurgery,journal_heavy,615.0,60411.0,114.0,0.0,76,1,1,0,0,76,1,4828.0,412.0,Neurology & Neurosurgery,top_quartile,1.0148318112321746,535.0
https://openalex.org/A5112302393,"Roe, Nicholas Hugh",Literary Studies,book_heavy,32.0,442.0,6.0,0.0,3,1,1,3,3,3,2,769117.0,375.0,Literary Studies,bottom_quartile,0.7664590957697718,536.0
https://openalex.org/A5062377056,"Kipnis, Andrew Byron",Anthropology,book_heavy,51.0,1632.0,16.0,0.0,4,1,1,0,0,4,1,155005.0,205.0,Anthropology,anomaly,0.5568305302719199,537.0
https://openalex.org/A5099783101,"Bannon, Michael John",Neurology & Neurosurgery,journal_heavy,116.0,4627.0,40.0,0.0,1,1,1,1,1,1,1,126854.0,7634.0,Neurology & Neurosurgery,anomaly,0.526855940826178,538.0
https://openalex.org/A5068803552,"Goodman, Ryan E.",Law,mixed,30.0,1195.0,13.0,0.0,3,1,0,0,0,0,2,304703.0,363.0,Law,anomaly,0.2524584834340795,539.0
https://openalex.org/A5028859408,"Chang, Chaio Chen",Information & Library Sciences,mixed,,,,0.0,0,0,0,0,0,0,1,456934.0,333.0,Information & Library Sciences,anomaly,0.0,540.0
https://openalex.org/A5008873731,"Millar, Fergus G.B.",Classics,book_heavy,53.0,1869.0,24.0,0.0,0,0,0,0,0,0,1,93493.0,2.0,Classics,top_quartile,0.0,540.0
